Date,Close,High,Low,Open,Volume
2025-10-01,1158.6064453125,1163.9024097219321,1130.1284084936935,1131.6272525367885,9655009
2025-10-03,1180.08984375,1187.0844490897546,1168.5987064061178,1170.0975504074936,11095015
2025-10-06,1211.865478515625,1214.263531521155,1181.1890624105488,1184.086852097852,20128505
2025-10-07,1185.885498046875,1211.0660300798188,1183.0876069426613,1211.0660300798188,8620156
2025-10-08,1179.690185546875,1193.879315975699,1173.195194555325,1179.1905708552174,5160430
2025-10-09,1166.5003662109375,1186.3850546477581,1162.2036312205041,1177.092172913211,7194651
2025-10-10,1179.4903564453125,1190.7815749845481,1164.301997045437,1167.099888033273,6933035
2025-10-13,1188.6832275390625,1192.6801449968107,1166.600282980252,1170.0975857557814,4138448
2025-10-14,1175.8931884765625,1190.881629244145,1165.7009755688605,1190.881629244145,5742538
2025-10-15,1168.6986083984375,1180.7892589833573,1163.1029485053432,1179.0906179006056,6328142
2025-10-16,1195.378173828125,1215.9622749664172,1184.386650484972,1215.4626602690012,17747171
2025-10-17,1199.2750244140625,1211.9653104224176,1190.681676346755,1195.378127506221,6404414
2025-10-20,1225.05517578125,1230.7507342517279,1206.0698182446727,1206.9691490495477,7418616
2025-10-21,1236.3465576171875,1237.8454016834933,1221.0582993503724,1224.8554197755107,1940248
2025-10-23,1257.8299560546875,1275.1165506443417,1240.3434424090542,1245.0397715691,14611221
2025-10-24,1240.9429931640625,1255.0321030466466,1239.1443314870335,1253.2334413696176,4882046
2025-10-27,1253.133544921875,1257.5301786026632,1241.6424070164871,1242.441839313446,6185072
2025-10-28,1245.339599609375,1257.9298651445754,1235.6470016359046,1248.0374700896894,8146777
2025-10-29,1247.837646484375,1250.0359022381838,1238.244947255514,1245.9390863463195,4578825
2025-10-30,1237.6455078125,1247.0382885477723,1234.0483063753995,1242.042141558398,4017532
2025-10-31,1231.8499755859375,1244.4402408383398,1230.0513139886355,1242.0420660340162,4106607
2025-11-03,1232.749267578125,1240.043691021692,1221.35814994748,1225.0552499537425,6118907
2025-11-04,1225.6546630859375,1234.947544579493,1221.8576648446217,1229.1519657161218,3299345
2025-11-06,1227.55322265625,1238.6446437404365,1224.0559200275998,1224.0559200275998,3733721
2025-11-07,1221.857666015625,1227.8530419588296,1216.0620871466992,1226.0543803853739,3461466
2025-11-10,1216.0621337890625,1231.8500065022106,1214.5632897457729,1221.0582806000282,4140568
