Date,Close,High,Low,Open,Volume,Ticker,Company,Sector,Daily_Return,Weekly_Return,Monthly_Return,MA5,MA10,MA20,EMA,RSI,MACD,BB_High,BB_Low,BB_Mid,Rolling_Volatility,Avg_Daily_Range,Return_30d,Return_60d,Return_90d
2025-12-05,1281.51171875,1284.0097922758284,1266.3234805034615,1274.2172952640824,2728214,AXISBANK.NS,Axis Bank,Banking,0.19531997496773368,0.21881157088492476,4.3956135748632885,1272.398681640625,1274.9567138671875,1260.7127014160155,1262.3856928159912,61.65502866153914,14.927274200384772,1307.131480916739,1214.293921915292,1260.7127014160155,0.8307116953601615,19.306547808448208,1.9493159933793969,5.3645196712866605,
2025-12-08,1272.8184814453125,1287.806922715388,1264.1251123229204,1283.0105727184648,2969478,AXISBANK.NS,Axis Bank,Banking,-0.6783580030908287,-0.1489301249386954,4.170765290188538,1272.018994140625,1275.4363525390625,1263.550518798828,1263.3792917330693,57.3114419090509,13.984799212069674,1305.4201450747544,1221.6808925229018,1263.550518798828,0.8411575243421813,19.149529532447964,1.5465435700195096,5.911433750052386,
2025-12-09,1274.916748046875,1280.4125094545743,1262.22646215608,1271.0197291988948,4239279,AXISBANK.NS,Axis Bank,Banking,0.16485199045663812,1.4228954841295938,4.839770322790216,1275.596240234375,1276.39560546875,1266.2184631347657,1264.4780970962888,58.07911141920888,13.254405041724112,1303.6050312273383,1228.831895042193,1266.2184631347657,0.8396495473151595,19.363658790417503,0.7053826852588152,3.1272051886047203,
2025-12-10,1277.6146240234375,1283.010486915057,1267.3226348920275,1272.0189640520778,2928746,AXISBANK.NS,Axis Bank,Banking,0.21161193314744864,0.621705299363029,4.588956812439937,1277.1750244140626,1275.2364990234375,1269.0662658691406,1265.7291948988743,59.09760327209132,12.746326723581433,1300.3096533950302,1237.822878343251,1269.0662658691406,0.8368652600317406,18.72128824035318,1.2670191594500446,0.7586502823990315,
2025-12-11,1271.7191162109375,1281.0119977463942,1270.020475144826,1276.4155672355312,2017404,AXISBANK.NS,Axis Bank,Banking,-0.46144648798195353,-0.5703171475285651,4.183032680692844,1275.7161376953125,1273.7776123046874,1271.439434814453,1266.2996635952613,55.90140491411519,11.732705461092564,1294.964578164983,1247.914291463923,1271.439434814453,0.8508283665354196,18.685601433703123,-1.1550190954569328,3.300072384869801,
2025-12-12,1285.10888671875,1290.005135096938,1276.9152545582056,1277.0151531013842,2281078,AXISBANK.NS,Axis Bank,Banking,1.0528874133548527,0.28069723562564874,4.970623992993195,1276.4355712890624,1274.4171264648437,1273.6627197265625,1268.0910181784507,61.05334304303595,11.872981544254799,1293.190889426596,1254.134550026529,1273.6627197265625,0.8328053292258861,17.886212690410016,2.3093081317966613,-2.3559568874688797,
2025-12-15,1283.8099365234375,1289.4055965703628,1279.0135867825068,1284.009733605876,1634472,AXISBANK.NS,Axis Bank,Banking,-0.10107705337164541,0.863552441951021,3.4793846004894657,1278.6338623046875,1275.3264282226562,1275.421368408203,1269.5880580208304,60.317151610693045,11.743959866829982,1291.6790906285455,1259.1636461878606,1275.421368408203,0.8275716259772281,17.700643246523377,2.724158885671546,-3.9150055657660388,
2025-12-16,1218.66015625,1276.6154616594986,1215.9622856507456,1276.1158469576924,11542048,AXISBANK.NS,Axis Bank,Banking,-5.074721609482424,-4.412569831171953,-2.400762393836875,1267.3825439453126,1271.4893920898437,1273.1331298828125,1264.7377816617036,36.526892395153624,6.311906737441404,1302.5193866185234,1243.7468731471015,1273.1331298828125,1.3947413970614004,20.355735085037736,11.815344159986152,-1.8284701276055637,
2025-12-17,1223.756103515625,1235.0474436599686,1219.3595920738758,1219.6592876851394,5147181,AXISBANK.NS,Axis Bank,Banking,0.4181598322953395,-4.21555291361666,-3.216388919701929,1256.61083984375,1266.8929321289063,1270.8498840332031,1260.8347646954103,38.567926115034524,2.3906084066886706,1307.2856004920416,1234.4141675743647,1270.8498840332031,1.3952460867352556,19.834704847374983,11.896806087973989,-0.8165178887602154,
2025-12-18,1228.852294921875,1237.5455414162575,1219.259595647226,1225.1550731667012,3441592,AXISBANK.NS,Axis Bank,Banking,0.4164384873431626,-3.3707774572724336,-3.195844793062319,1248.0374755859375,1261.876806640625,1268.0820190429688,1257.7888151931688,40.624174472445134,-0.302343488492852,1308.256392114903,1227.9076459710345,1268.0820190429688,1.3672078168219979,20.14161448500889,6.643360255605635,-0.13823715639136314,
2025-12-19,1229.651611328125,1240.5432356172332,1228.152767306034,1235.746885956047,5055047,AXISBANK.NS,Axis Bank,Banking,0.06504576746555468,-4.315375604648041,-4.248370641558252,1236.9460205078126,1256.6907958984375,1265.8237548828124,1255.109081491736,40.95798439804651,-2.344997442470003,1309.1814388789862,1222.4660708866386,1265.8237548828124,1.3628443298849084,19.563490574663433,10.206400957143558,1.8365072995896181,
2025-12-22,1232.2496337890625,1235.946855714303,1225.8546632801217,1234.0482954798545,2405809,AXISBANK.NS,Axis Bank,Banking,0.2112811821660232,-4.016194396656603,-3.3390882192410487,1226.6339599609375,1252.6339111328125,1264.0351318359376,1252.9319912343387,42.097436912768416,-3.711394076850638,1309.7688158524986,1218.3014478193766,1264.0351318359376,1.362605889396385,18.435785429745483,8.554979306240206,-2.1245540556430798,
2025-12-23,1224.0560302734375,1238.045242047991,1222.5571861547353,1238.045242047991,2920318,AXISBANK.NS,Axis Bank,Banking,-0.6649304889976171,0.44277102158172266,-3.4672948236446843,1227.713134765625,1247.5478393554688,1261.9717224121093,1250.1818997142527,39.50782376913993,-5.393258454585066,1310.8989396154186,1213.0445052088,1261.9717224121093,1.367723804373498,18.264487279413856,8.620402340890276,-1.7224489494704898,
2025-12-24,1225.35498046875,1234.447943008406,1223.756115954151,1229.0520802122269,3155506,AXISBANK.NS,Axis Bank,Banking,0.10611852424944335,0.13065323625611747,-3.158813977395858,1228.03291015625,1242.321875,1258.7791870117187,1247.817431214681,40.13652369186301,-6.545876872219878,1308.5076781482712,1209.0506958751662,1258.7791870117187,1.2829928351589264,18.071782247948818,9.402259868094664,-4.542120885728663,
2025-12-26,1227.25341796875,1228.9521810205488,1221.058244894803,1224.0559328937263,1665983,AXISBANK.NS,Axis Bank,Banking,0.15492959430203346,-0.13011140230052565,-4.805460529810468,1227.713134765625,1237.8753051757812,1255.8264587402343,1245.8589537626876,41.10001515074731,-7.2228862948998085,1305.6788038243637,1205.974113656105,1255.8264587402343,1.286123223105367,17.372326844618733,9.21675290391757,-2.8904100596200744,
2025-12-29,1231.050537109375,1232.949097235554,1218.060555792474,1227.2534168570169,2209655,AXISBANK.NS,Axis Bank,Banking,0.30939976088311116,0.113766026764206,-4.295817720346551,1227.992919921875,1232.4694702148438,1253.4432983398438,1244.448628367134,43.073540519575104,-7.36809059723555,1303.2483400465096,1203.638256633178,1253.4432983398438,1.288464988972972,16.74423620537677,10.12175195735825,-0.8035684714945313,
2025-12-30,1245.039794921875,1251.1350696831464,1231.0505837429776,1232.0498131128988,5673233,AXISBANK.NS,Axis Bank,Banking,1.1363674675247903,1.037952114741869,-2.6334236512196463,1230.5509521484375,1228.5924560546875,1251.9594421386719,1244.504929943776,49.75329162376883,-6.281935617188537,1300.901706590838,1203.0171776865056,1251.9594421386719,1.3210397748521783,16.879838965496383,8.13002494468773,-3.274478041086082,
2025-12-31,1268.4217529296875,1270.5201101556172,1244.0405325550478,1245.0397618984657,3711090,AXISBANK.NS,Axis Bank,Banking,1.878008888003424,3.6244846280720777,-0.4938481573488085,1239.4240966796874,1233.5686157226562,1252.52900390625,1246.7827226091008,58.51532135330756,-3.4941430639109967,1301.9567898304738,1203.1012179820261,1252.52900390625,1.356071578363895,17.650676506749228,5.561687517100289,-8.515826956847194,
2026-01-01,1273.41796875,1278.214196672934,1262.8261615302456,1269.021335005127,2022412,AXISBANK.NS,Axis Bank,Banking,0.39389231608277786,3.922372622410508,1.3036637490271952,1249.0366943359375,1238.5348022460937,1252.7138671875,1249.3194127177578,60.11577556787903,-0.871597287911527,1302.4243106544716,1203.0034237205284,1252.7138671875,1.3401350689742992,17.964713116829234,4.543311630546487,,
2026-01-02,1265.9237060546875,1280.8122479783322,1263.3257341026986,1272.918311604941,5860547,AXISBANK.NS,Axis Bank,Banking,-0.5885155447169388,3.150961938239405,-0.2990419122069432,1256.770751953125,1242.241943359375,1252.059375,1250.9007739879416,56.58913663462779,0.5952036297030645,1300.7007160281362,1203.418033971864,1252.059375,1.3359067858853726,18.27875835517932,7.214462404561739,,
2026-01-05,1284.8092041015625,1288.7061011587011,1269.0213308796483,1273.2180455456032,6177100,AXISBANK.NS,Axis Bank,Banking,1.491835404973374,4.366893589796739,0.45313470664638533,1267.5224853515624,1247.7577026367187,1252.2242492675782,1254.130148284477,62.55117720591053,3.2441591372180483,1301.2843498961101,1203.1641486390463,1252.2242492675782,1.3788340820237714,18.942526961693375,5.55295279680863,,
2026-01-06,1292.802978515625,1303.5945822822944,1284.409427601834,1303.5945822822944,6751769,AXISBANK.NS,Axis Bank,Banking,0.6221759922441006,3.836277666670651,0.8810890763167212,1277.0751220703125,1253.813037109375,1253.2234741210937,1257.8132749731576,64.75751094582967,5.920261164600788,1304.6763831363214,1201.770565105866,1253.2234741210937,1.374722826246526,15.980525438243896,6.430667753664032,,
2026-01-07,1294.501708984375,1297.999011941878,1283.0105706954362,1292.0036354433014,5440002,AXISBANK.NS,Axis Bank,Banking,0.13139902189120978,2.056094985319379,1.7035600798662731,1282.29111328125,1260.8576049804688,1254.2027221679687,1261.3074115456545,65.22636790099278,8.084966195930974,1307.9635354722884,1200.441908863649,1254.2027221679687,1.3746436142093095,15.930567556840256,4.716321038557192,,
2026-01-08,1285.808349609375,1302.1956130273209,1282.810661621765,1290.1049625392077,3949654,AXISBANK.NS,Axis Bank,Banking,-0.6715602856809277,0.9730018865319989,0.8542990418147323,1284.769189453125,1266.9029418945313,1254.6124084472656,1263.64083421839,60.77067079998307,8.995336441891368,1309.1991594336278,1200.0256574609034,1254.6124084472656,1.3845271282344453,16.009067959449144,6.333545421766429,,
2026-01-09,1271.019775390625,1294.3018688089537,1269.1212151673558,1285.8084190520194,5531427,AXISBANK.NS,Axis Bank,Banking,-1.1501382941900062,0.4025573825313433,-0.5161844979547969,1285.7884033203125,1271.2795776367188,1254.57744140625,1264.3435905205076,54.01138052696357,8.426363204702284,1309.121193939164,1200.0336888733361,1254.57744140625,1.4060850256989241,16.922652625906203,9.017292609031301,,
2026-01-12,1273.218017578125,1278.613880584573,1265.5240002008,1273.7176322643472,6489750,AXISBANK.NS,Axis Bank,Banking,0.1729510610347873,-0.9021718155843184,0.11786418463641812,1283.470166015625,1275.4963256835938,1253.9828979492188,1265.1887740498046,54.815881907501286,8.059917871950347,1307.4306986346767,1200.535097263761,1253.9828979492188,1.3852438026851208,17.136773193734193,8.899702997123171,,
2026-01-13,1261.0274658203125,1283.0105119756586,1257.729960106514,1273.018218268683,5163166,AXISBANK.NS,Axis Bank,Banking,-0.9574598842860382,-2.4578774355700106,-1.8738817502012783,1277.1150634765625,1277.0950927734375,1252.8437744140624,1264.7924589803292,49.63075045746048,6.708500244562174,1304.6460111387014,1201.0415376894234,1252.8437744140624,1.40047598379105,17.836237192011968,11.172742960854043,,
2026-01-14,1297.7991943359375,1306.9920560312862,1252.5340536966494,1254.0328977976028,7776704,AXISBANK.NS,Axis Bank,Banking,2.9160132917251502,0.2547300887033588,1.0896673576450855,1277.774560546875,1280.0328369140625,1256.8007263183595,1267.9359575856251,61.470074349665886,8.506604375409779,1309.6338207014921,1203.9676319352268,1256.8007263183595,0.9760566471419813,20.962392569182107,7.445324872495318,,
2026-01-15,1297.7991943359375,1297.7991943359375,1297.7991943359375,1297.7991943359375,0,AXISBANK.NS,Axis Bank,Banking,0.0,0.9325530301778961,6.49393825506368,1280.1727294921875,1282.4709594726562,1260.502880859375,1270.780075371369,61.470074349665886,9.818434057693139,1313.9285069749146,1207.0772547438353,1260.502880859375,0.9783097035060326,20.398539988771695,6.55219252168846,,
2026-01-16,1293.20263671875,1307.99128058384,1285.5086191528724,1297.7991895256323,5175495,AXISBANK.NS,Axis Bank,Banking,-0.3541809578283428,1.745280581594999,5.674867157239749,1284.6093017578125,1285.1988525390625,1263.7203979492188,1272.915557404453,59.44444162964736,10.36765289847881,1316.8842084744135,1210.556587424024,1263.7203979492188,0.9885488699841914,20.940977130763663,6.034624023826507,,
2026-01-19,1306.492431640625,1325.9774048084969,1296.1004215558446,1305.992816944013,8833223,AXISBANK.NS,Axis Bank,Banking,1.0276653128078461,2.61341055523181,6.318101617223748,1291.2641845703124,1287.3671752929688,1267.5624389648438,1276.113354950755,63.21840576402387,11.739957250144698,1321.4242859601786,1213.7005919695089,1267.5624389648438,1.0018946818994454,21.64044122451248,3.349903473731053,,
2026-01-20,1292.503173828125,1309.889789042553,1289.005871077141,1305.0934393364212,6268527,AXISBANK.NS,Axis Bank,Banking,-1.0707492423000842,2.496036673343771,5.111330877866704,1297.559326171875,1287.3371948242188,1270.5751159667968,1277.674290081933,57.18590406571192,11.565383600451014,1322.9182423551208,1218.2319895784728,1270.5751159667968,1.0483609846984205,21.240751250572675,4.29841334483545,,
2026-01-21,1283.9097900390625,1296.699852272607,1266.423276770507,1289.005835224937,3854702,AXISBANK.NS,Axis Bank,Banking,-0.6648636508652217,-1.070227532694834,4.192345027618272,1294.7814453125,1286.2780029296875,1273.567803955078,1278.268147220707,53.790336386816755,10.611298033039702,1321.596293357689,1225.539314552467,1273.567803955078,1.0483579343253508,22.304218419102067,2.4048590440443274,,
2026-01-22,1293.80224609375,1297.8990621440864,1280.4125480470775,1289.0058962937878,5949677,AXISBANK.NS,Axis Bank,Banking,0.7704946353268793,-0.30797894309316787,5.697959414875164,1293.9820556640625,1287.077392578125,1276.990167236328,1279.7475852086159,56.9586889071207,10.53201041583452,1320.3131031087873,1233.6672313638687,1276.990167236328,1.05426277137924,22.304218434914592,-0.502008335261217,,
2026-01-23,1257.030517578125,1297.9989207742324,1247.03822411566,1296.0004620817394,8885549,AXISBANK.NS,Axis Bank,Banking,-2.842144433327909,-2.797095993587262,2.5850090475217025,1286.7476318359375,1285.678466796875,1278.479022216797,1277.584054958093,44.69205037566177,7.416510316597396,1316.596455149147,1240.3615892844468,1278.479022216797,1.2646044780092904,24.538213176308854,4.5071499225935785,,
2026-01-27,1314.7860107421875,1332.172503629323,1277.4148091338427,1287.8068186364756,22715357,AXISBANK.NS,Axis Bank,Banking,4.594597534142442,0.6347973322086364,7.13239755472137,1288.40634765625,1289.8352661132812,1282.6657958984374,1281.127098366102,59.459827042451074,9.49834860730175,1317.2572636491225,1248.0743281477523,1282.6657958984374,1.6122677538838552,27.079108877381714,-4.559961458497652,,
2026-01-28,1318.782958984375,1368.344710877668,1309.1902595410843,1346.96117816438,15426403,AXISBANK.NS,Axis Bank,Banking,0.30399990641301056,2.0332472436732862,7.12663040471142,1293.6623046875,1295.6108154296876,1286.3529541015625,1284.7133708059375,60.25082540305408,11.3400200782296,1319.818396018035,1252.8875121850901,1286.3529541015625,1.601383791391667,30.23382388382041,-6.463099356040236,,
2026-01-29,1362.6490478515625,1365.9465535746094,1304.9935617911046,1316.9843142731056,16107684,AXISBANK.NS,Axis Bank,Banking,3.326255360546204,6.132771821149863,9.44622440257561,1309.41015625,1302.09580078125,1291.0643188476563,1292.1358162388542,67.69957389849367,16.15298321917976,1337.2277368405903,1244.9009008547223,1291.0643188476563,1.7058246039317042,33.20296962510247,-12.202094793063512,,
2026-01-30,1369.343994140625,1377.6375249747894,1350.9581487855723,1350.9581487855723,14758482,AXISBANK.NS,Axis Bank,Banking,0.49131845794176954,5.8387399059594225,7.956520847883319,1324.518505859375,1309.2502807617188,1295.8606201171874,1299.4889760390229,68.6647169413481,20.27381349547136,1352.4495405500656,1239.2716996843092,1295.8606201171874,1.7060277557448287,33.31002123564669,-11.36165045384664,,
2026-02-02,1310.4893798828125,1351.657583056608,1301.8960312952238,1337.9681888395623,8647298,AXISBANK.NS,Axis Bank,Banking,-4.298015291237944,4.252789535108881,2.9111738676973475,1335.2102783203125,1310.978955078125,1298.0889038085938,1300.5366335479553,53.52390057926653,18.576388631595364,1353.279494316941,1242.8983133002466,1298.0889038085938,1.9939247854993718,35.929426334047484,-6.359137029949801,,
2026-02-03,1355.15478515625,1417.2070248903838,1344.4630799847705,1401.9187671636068,10384723,AXISBANK.NS,Axis Bank,Banking,3.408299674846016,3.0703684161709877,7.04869327233435,1343.284033203125,1315.8451904296876,1301.606182861328,1305.7383622725547,60.62065242339407,20.59785289246156,1361.7106681420125,1241.5016975806436,1301.606182861328,2.102760498011195,39.31966869379524,-7.594743667211102,,
2026-02-04,1337.6683349609375,1368.8443650997317,1335.5699776381928,1368.6444460360808,6672251,AXISBANK.NS,Axis Bank,Banking,-1.2903655277501258,1.4320306346016665,4.114161907513592,1347.0611083984375,1320.3617065429687,1303.8494506835937,1308.7793120524007,56.95400401020008,20.551957321805048,1365.7931075842562,1241.9057937829311,1303.8494506835937,2.130064887029769,37.80655334571683,-9.837902812136946,,
2026-02-05,1329.5745849609375,1338.9673655022464,1316.38480597186,1338.9673655022464,3766488,AXISBANK.NS,Axis Bank,Banking,-0.6050640348181924,-2.4272179944478167,2.8443318167113985,1340.4462158203125,1324.9281860351562,1305.603094482422,1310.7598142341662,55.28711976533908,19.636133643121866,1368.3692957031167,1242.8368932617273,1305.603094482422,2.1375235392081797,39.41959331217299,-9.522015263671314,,
2026-02-06,1340.5660400390625,1345.3623895967637,1323.6790400259413,1323.978857614386,5876574,AXISBANK.NS,Axis Bank,Banking,0.8266896195558537,-2.101586907650843,3.558460428053678,1334.690625,1329.6045654296875,1308.3409790039063,1313.598502406061,57.12239735855815,19.571645597472752,1372.1824004835876,1244.499557524225,1308.3409790039063,2.133267833290869,39.3624996078769,-12.745971400075229,,
2026-02-09,1340.3663330078125,1348.959681397764,1329.6745053102466,1348.959681397764,4077536,AXISBANK.NS,Axis Bank,Banking,-0.01489721694308832,2.2798317623658804,4.243088281003304,1340.666015625,1337.9381469726563,1311.8083068847657,1316.147819606228,57.07655681782634,19.282151033887658,1374.6906403179253,1248.925973451606,1311.8083068847657,2.1095765796622605,38.60594195322441,-11.085444898905594,,
2026-02-10,1355.6544189453125,1359.0518231520896,1342.2648431514538,1351.5576029795986,5478998,AXISBANK.NS,Axis Bank,Banking,1.1405901178667577,0.03686913071003772,6.658798328190962,1340.7659423828125,1342.0249877929687,1315.930126953125,1319.910352876617,59.740104018917094,20.055161851917774,1378.9609486049685,1252.8993053012814,1315.930126953125,2.1179023078494117,38.313303527168955,-9.921128418918846,,
2026-02-11,1346.2618408203125,1358.9520056116282,1343.7637672805854,1356.9535467798464,3866272,AXISBANK.NS,Axis Bank,Banking,-0.6928445770351566,0.6424242568039862,5.736945458966192,1342.4846435546874,1344.7728759765625,1320.191845703125,1322.420018395064,57.384111584817546,19.682982763742984,1379.1950458249946,1261.1886455812553,1320.191845703125,2.110213107631931,37.23556515780774,-10.54702705525835,,
2026-02-12,1338.9674072265625,1356.6537189643552,1335.1702866842277,1346.8613439479982,4152620,AXISBANK.NS,Axis Bank,Banking,-0.54182874182227,0.7064532047971639,6.180669614166501,1344.3632080078125,1342.4047119140625,1322.2502563476562,1323.9959601885403,55.5518074850305,18.585189826625992,1380.856122795896,1263.6443898994164,1322.2502563476562,2.028879427099421,37.521059313744786,-13.335817951628526,,
